consumption,price,unspecified,hydro,wind_onshore,thermal,solar,export/import,load
1.641,392.12,0.0,3.6,0.159,0.146,5e-05,2.26502,3.90602
1.68,406.69,0.0,4.147,0.132,0.145,0.000216,2.74469,4.42469
1.696,411.84,1e-05,4.275,0.091,0.149,0.000425,2.81934,4.51534
1.702,409.05,1e-05,4.346,0.051,0.153,0.0006810000000000001,2.84979,4.5517900000000004
1.667,401.55,1e-05,4.454,0.04,0.153,0.000674,2.9804299999999997,4.64743
1.691,397.69,0.0,4.454,0.044,0.151,0.0005729999999999999,2.95843,4.64943
1.745,396.94,2e-05,4.581,0.101,0.149,0.000431,3.08642,4.83142
1.755,399.62,1e-05,4.824,0.168,0.165,7.6e-05,3.40312,5.15812
1.84,411.73,1e-05,5.046,0.241,0.163,2.2e-05,3.61029,5.45029
1.864,417.19,2e-05,5.098,0.35,0.173,1.9e-05,3.75604,5.62004
1.837,422.66,1e-05,5.069,0.366,0.174,1.9e-05,3.77112,5.6081199999999995
1.781,399.83,1e-05,4.855,0.406,0.168,2e-05,3.64767,5.42867
1.747,395.22,1e-05,4.587,0.471,0.155,1.9e-05,3.46578,5.21278
1.734,389.65,2e-05,4.392,0.513,0.16,1.7999999999999997e-05,3.33107,5.06507
1.688,377.11,2e-05,3.807,0.536,0.149,1.7e-05,2.8036399999999997,4.491639999999999
1.643,363.4,2e-05,3.288,0.539,0.135,1.6e-05,2.3192199999999996,3.9622199999999994
1.609,368.39,1e-05,2.779,0.551,0.142,1.3e-05,1.86267,3.47167
1.593,351.21,1e-05,2.466,0.623,0.141,1.4e-05,1.63624,3.22924
1.591,324.75,2.9999999999999997e-05,2.393,0.645,0.141,1.4e-05,1.58854,3.1795400000000003
1.621,312.47,2.9999999999999997e-05,2.37,0.664,0.146,1.4e-05,1.5598299999999998,3.18083
1.622,324.85,2e-05,2.37,0.702,0.147,1.4e-05,1.59728,3.2192800000000004
1.65,337.77,4e-05,2.477,0.745,0.15,1.4999999999999999e-05,1.72219,3.37219
1.702,357.3,2e-05,2.922,0.833,0.157,1.4999999999999999e-05,2.20996,3.91196
1.714,367.43,2e-05,3.395,0.876,0.165,2.6e-05,2.72258,4.436579999999999
1.745,382.91,2.9999999999999997e-05,3.874,0.852,0.175,0.00032700000000000003,3.15601,4.90101
1.777,393.58,0.0,4.532,0.785,0.181,0.001328,3.72273,5.49973
1.773,401.16,1e-05,4.866,0.602,0.18,0.002943,3.87717,5.65017
1.767,407.03,0.0,5.192,0.494,0.179,0.004149,4.10157,5.86857
1.761,412.9,0.0,5.513,0.467,0.179,0.004207,4.40158,6.16258
1.74,406.49,2e-05,5.263,0.503,0.176,0.002996,4.20596,5.94596
1.751,407.99,1e-05,5.424,0.555,0.189,0.001277,4.41773,6.16873
1.809,411.3,1e-05,5.452,0.707,0.191,0.00016800000000000002,4.54077,6.34977
1.925,424.31,2e-05,5.477,0.881,0.193,2.9999999999999997e-05,4.6251999999999995,6.550199999999999
1.933,431.36,1e-05,5.368,0.921,0.197,2.1000000000000002e-05,4.55221,6.4852099999999995
1.941,434.13,2e-05,5.232,0.768,0.202,1.7999999999999997e-05,4.26199,6.20299
1.933,431.04,1e-05,5.184,0.701,0.203,1.7e-05,4.15546,6.0884599999999995
1.889,418.77,1e-05,5.105,0.712,0.205,1.6e-05,4.13424,6.02324
1.865,399.45,2.9999999999999997e-05,4.818,0.72,0.206,1.7e-05,3.8786300000000002,5.7436300000000005
1.835,382.69,2.9999999999999997e-05,4.107,0.669,0.206,1.6e-05,3.1481399999999997,4.98314
1.803,363.91,2e-05,3.254,0.623,0.206,1.4999999999999999e-05,2.28044,4.0834399999999995
1.797,370.96,4e-05,2.601,0.608,0.207,1.6e-05,1.61948,3.41648
1.785,368.82,1e-05,2.433,0.526,0.209,1.4999999999999999e-05,1.38305,3.16805
1.785,369.25,1e-05,2.425,0.448,0.208,1.4999999999999999e-05,1.29651,3.0815099999999997
1.797,367.75,2e-05,2.393,0.369,0.204,1.4e-05,1.1698,2.9668
1.833,378.53,1e-05,2.579,0.335,0.207,1.4999999999999999e-05,1.2882799999999999,3.1212799999999996
1.948,388.14,1e-05,3.213,0.275,0.219,1.6e-05,1.75918,3.70718
2.059,421.65,4e-05,4.434,0.205,0.208,1.6e-05,2.7885500000000003,4.84755
2.14,444.48,2e-05,5.503,0.138,0.209,2.4e-05,3.70859,5.84859
2.176,461.56,1e-05,5.741,0.128,0.209,0.0002,3.90177,6.07777
2.175,469.99,0.0,5.789,0.093,0.204,0.00074,3.9111100000000003,6.08611
2.134,459.0,0.0,5.779,0.096,0.211,0.001443,3.9528600000000003,6.08686
2.094,450.89,1e-05,5.704,0.105,0.207,0.001992,3.92414,6.01814
2.051,445.12,0.0,5.755,0.109,0.203,0.001966,4.01855,6.0695500000000004
2.04,450.99,0.0,5.704,0.107,0.2,0.0013720000000000002,3.97239,6.01239
2.034,450.57,0.0,5.646,0.104,0.204,0.000482,3.92077,5.95477
2.073,452.7,1e-05,5.649,0.097,0.202,5.1e-05,3.8752,5.9482
2.104,464.23,0.0,5.584,0.102,0.21,1.9e-05,3.79177,5.895770000000001
2.098,472.55,1e-05,5.655,0.083,0.213,1.7e-05,3.85211,5.9501100000000005
2.062,468.92,1e-05,5.393,0.088,0.206,1.7e-05,3.62496,5.68696
2.031,455.16,1e-05,5.474,0.102,0.208,1.7999999999999997e-05,3.7520700000000002,5.78307
2.003,444.91,1e-05,5.226,0.12,0.209,1.7e-05,3.55237,5.55537
1.986,426.88,0.0,4.875,0.119,0.21,1.6e-05,3.21815,5.20415
1.934,415.99,2e-05,4.467,0.137,0.209,1.6e-05,2.87823,4.81223
1.852,390.59,0.0,3.909,0.153,0.211,1.7e-05,2.42132,4.27332
1.815,396.32,2e-05,3.638,0.159,0.211,1.7e-05,2.19319,4.00819
1.822,390.87,0.0,3.343,0.147,0.215,1.4999999999999999e-05,1.8828399999999998,3.70484
1.805,388.73,1e-05,3.285,0.143,0.213,1.6e-05,1.83691,3.64191
1.806,389.91,1e-05,3.299,0.124,0.212,1.7e-05,1.82882,3.63482
1.861,404.55,0.0,3.644,0.099,0.214,1.6e-05,2.09571,3.95671
1.945,434.16,1e-05,4.309,0.09,0.216,1.7e-05,2.6704,4.6154
2.052,442.71,0.0,4.885,0.096,0.212,1.4999999999999999e-05,3.14108,5.19308
2.141,482.04,1e-05,5.618,0.094,0.215,1.9e-05,3.78676,5.92776
2.13,494.87,1e-05,5.746,0.104,0.215,8.2e-05,3.93444,6.064439999999999
2.106,485.14,0.0,5.739,0.096,0.212,0.000375,3.94202,6.048019999999999
2.061,484.18,0.0,5.711,0.094,0.176,0.000912,3.92105,5.98205
2.049,480.55,0.0,5.653,0.098,0.172,0.001365,3.87503,5.92403
2.039,479.26,1e-05,5.645,0.131,0.17,0.001397,3.90862,5.947620000000001
2.047,478.41,1e-05,5.631,0.148,0.214,0.0009260000000000001,3.94649,5.9934899999999995
2.046,477.45,1e-05,5.583,0.163,0.225,0.000298,3.92493,5.970929999999999
2.072,461.09,0.0,5.733,0.207,0.227,3.2e-05,4.09509,6.16709
2.11,464.19,0.0,5.822,0.242,0.22,2.4e-05,4.173220000000001,6.28322
2.09,494.55,0.0,5.863,0.266,0.21,2.1000000000000002e-05,4.247439999999999,6.337439999999999
2.053,508.01,2e-05,5.818,0.272,0.204,2e-05,4.240729999999999,6.293729999999999
1.996,497.65,1e-05,5.749,0.227,0.201,2e-05,4.181010000000001,6.177010000000001
1.952,480.12,1e-05,5.68,0.189,0.203,1.9e-05,4.11987,6.07187
1.917,452.97,1e-05,5.488,0.186,0.205,2.1000000000000002e-05,3.9621999999999997,5.8792
1.868,440.46,0.0,4.837,0.181,0.205,1.7999999999999997e-05,3.35424,5.22224
1.857,422.94,1e-05,4.281,0.155,0.201,1.9e-05,2.77966,4.63666
1.805,432.5,2e-05,3.943,0.17,0.196,2e-05,2.50471,4.30971
1.771,428.11,2e-05,3.854,0.196,0.198,1.9e-05,2.47768,4.24868
1.757,427.89,2e-05,3.755,0.162,0.2,2e-05,2.3601300000000003,4.11713
1.787,430.36,2e-05,3.788,0.128,0.194,1.7999999999999997e-05,2.32342,4.1104199999999995
1.824,439.24,1e-05,3.9,0.121,0.195,1.9e-05,2.39274,4.21674
1.912,443.1,2.9999999999999997e-05,4.44,0.134,0.195,1.9e-05,2.8559,4.7679
2.049,488.49,0.0,5.276,0.158,0.197,1.9e-05,3.58238,5.63138
2.13,597.04,0.0,5.698,0.171,0.201,2.4e-05,3.9397399999999996,6.0697399999999995
2.172,638.9,0.0,5.783,0.163,0.202,5.1e-05,3.97539,6.14739
2.193,609.35,1e-05,5.826,0.155,0.203,0.000174,3.9920999999999998,6.1851
2.155,608.07,1e-05,5.89,0.138,0.203,0.000507,4.07603,6.2310300000000005
2.104,604.21,0.0,5.856,0.112,0.199,0.0007289999999999999,4.06431,6.16831
2.078,582.59,1e-05,5.847,0.106,0.193,0.0005340000000000001,4.0691500000000005,6.14715
2.067,597.36,0.0,5.827,0.108,0.196,0.000262,4.06473,6.13173
2.084,613.21,0.0,5.77,0.111,0.194,9.900000000000001e-05,3.9903899999999997,6.074389999999999
2.141,614.38,1e-05,5.835,0.138,0.198,2.9e-05,4.02987,6.17087
2.175,649.92,1e-05,5.938,0.189,0.201,2.1000000000000002e-05,4.15305,6.32805
2.129,816.29,1e-05,6.014,0.228,0.203,1.9e-05,4.31554,6.44454
2.078,864.46,2e-05,5.876,0.257,0.209,2e-05,4.2639,6.341899999999999
2.042,673.58,1e-05,5.827,0.296,0.198,2.1000000000000002e-05,4.28029,6.32229
2.022,564.5,2e-05,5.967,0.31,0.194,1.9e-05,4.44849,6.47049
1.965,494.8,1e-05,5.765,0.326,0.192,1.9e-05,4.31771,6.28271
1.91,466.01,2.9999999999999997e-05,5.417,0.315,0.191,1.9e-05,4.01359,5.92359
1.853,443.1,1e-05,4.749,0.256,0.19,1.7e-05,3.3415500000000002,5.1945500000000004
1.797,447.32,2.9999999999999997e-05,4.24,0.232,0.192,1.7999999999999997e-05,2.86669,4.66369
1.779,438.47,2e-05,4.121,0.228,0.193,1.7e-05,2.76323,4.54223
1.749,433.57,2e-05,4.122,0.215,0.193,1.9e-05,2.7814699999999997,4.530469999999999
1.766,436.66,2e-05,4.183,0.224,0.194,1.7999999999999997e-05,2.83513,4.6011299999999995
1.796,448.81,2e-05,4.199,0.214,0.194,1.7e-05,2.81018,4.60618
1.878,458.93,2.9999999999999997e-05,4.55,0.23,0.199,1.7999999999999997e-05,3.10033,4.97833
2.019,486.86,1e-05,5.456,0.243,0.2,2e-05,3.8796999999999997,5.8987
2.1,574.47,1e-05,5.998,0.281,0.203,2.1000000000000002e-05,4.3806199999999995,6.48062
2.109,625.09,1e-05,5.994,0.245,0.201,5.8e-05,4.33153,6.44053
2.099,563.49,1e-05,6.06,0.219,0.204,0.000237,4.38432,6.48332
2.082,527.46,1e-05,6.114,0.185,0.203,0.000504,4.42061,6.50261
2.067,510.41,0.0,6.058,0.146,0.207,0.0005,4.343640000000001,6.410640000000001
2.058,502.52,0.0,5.903,0.13,0.211,0.000425,4.1867,6.2447
2.055,499.11,0.0,5.918,0.135,0.208,0.00027800000000000004,4.206510000000001,6.261510000000001
2.027,498.05,0.0,5.999,0.142,0.205,0.000194,4.319100000000001,6.346100000000001
2.055,505.4,0.0,6.136,0.174,0.205,5.9999999999999995e-05,4.46125,6.516249999999999
2.103,531.62,0.0,6.187,0.233,0.204,2.1000000000000002e-05,4.5214099999999995,6.624409999999999
2.074,558.8,1e-05,6.208,0.281,0.205,2.1000000000000002e-05,4.620970000000001,6.6949700000000005
2.01,513.61,1e-05,6.093,0.292,0.206,1.9e-05,4.5808800000000005,6.59088
1.979,497.94,1e-05,6.007,0.27,0.206,1.7999999999999997e-05,4.50372,6.4827200000000005
1.928,479.4,2e-05,5.91,0.255,0.207,1.7e-05,4.44447,6.37247
1.893,462.45,2e-05,5.817,0.242,0.206,1.6e-05,4.37195,6.26495
1.866,449.02,2.9999999999999997e-05,5.426,0.237,0.204,1.7e-05,4.00078,5.86678
1.793,439.86,1e-05,4.918,0.235,0.205,1.6e-05,3.5658600000000003,5.35886
1.754,424.49,1e-05,4.239,0.231,0.203,1.7e-05,2.9199499999999996,4.67395
1.734,419.07,0.0,3.999,0.228,0.204,1.7999999999999997e-05,2.6964200000000003,4.43042
1.72,416.94,1e-05,3.846,0.221,0.204,1.6e-05,2.55108,4.2710799999999995
1.75,417.26,2.9999999999999997e-05,3.883,0.218,0.204,1.7e-05,2.55519,4.30519
1.77,424.28,1e-05,4.09,0.215,0.206,1.7e-05,2.74128,4.51128
1.849,446.29,2.9999999999999997e-05,4.349,0.212,0.211,1.7e-05,2.9234,4.7724
1.983,479.16,1e-05,5.19,0.192,0.212,2e-05,3.61049,5.59349
2.079,550.74,1e-05,5.791,0.185,0.215,2.1000000000000002e-05,4.11253,6.19153
2.075,577.76,1e-05,6.037,0.182,0.215,3.4e-05,4.3594,6.4344
2.074,591.59,0.0,5.951,0.143,0.212,8.7e-05,4.23222,6.30622
2.078,584.35,1e-05,6.043,0.122,0.211,0.000201,4.29867,6.376670000000001
2.081,573.82,0.0,6.091,0.09,0.218,0.00020999999999999998,4.31817,6.39917
2.066,557.76,1e-05,5.956,0.101,0.22,0.00013900000000000002,4.21049,6.27649
2.04,555.85,1e-05,5.842,0.109,0.231,0.00010499999999999999,4.14181,6.1818100000000005
2.029,557.44,1e-05,5.924,0.119,0.232,3.9e-05,4.24693,6.27593
2.047,515.0,1e-05,6.115,0.153,0.236,2.4e-05,4.457229999999999,6.50423
2.053,510.64,1e-05,6.113,0.19,0.243,2.1000000000000002e-05,4.49245,6.54545
2.051,520.96,1e-05,6.035,0.227,0.232,1.7999999999999997e-05,4.4434499999999995,6.49445
2.008,500.33,2e-05,6.011,0.237,0.226,2e-05,4.46686,6.47486
1.944,489.48,1e-05,5.975,0.272,0.229,2e-05,4.5315,6.4755
1.897,477.88,1e-05,5.791,0.322,0.225,1.7e-05,4.44137,6.33837
1.863,466.18,2e-05,5.582,0.364,0.225,1.6e-05,4.30711,6.170109999999999
1.821,457.14,2e-05,5.326,0.38,0.224,1.7e-05,4.11042,5.93142
1.775,432.26,2.9999999999999997e-05,4.483,0.406,0.219,1.7e-05,3.3328200000000003,5.10782
1.753,448.14,2e-05,4.055,0.442,0.147,1.7e-05,2.89099,4.64399
1.74,433.06,2e-05,3.766,0.457,0.163,1.7999999999999997e-05,2.64608,4.38608
1.74,425.36,1e-05,3.561,0.476,0.158,1.7e-05,2.45507,4.19507
1.743,419.59,0.0,3.461,0.513,0.153,1.7e-05,2.3839099999999998,4.12691
1.745,420.23,1e-05,3.474,0.536,0.162,1.7999999999999997e-05,2.42798,4.17298
1.771,422.26,2e-05,3.455,0.592,0.164,1.9e-05,2.4394099999999996,4.2104099999999995
1.817,433.49,2e-05,3.602,0.626,0.165,2e-05,2.5764899999999997,4.39349
1.858,444.39,1e-05,3.941,0.684,0.169,2.2e-05,2.9355300000000004,4.7935300000000005
1.895,449.31,0.0,4.229,0.688,0.173,2.1000000000000002e-05,3.19553,5.09053
1.914,476.58,0.0,4.531,0.676,0.177,2.8e-05,3.4706799999999998,5.3846799999999995
1.983,472.09,0.0,4.584,0.666,0.198,3.5999999999999994e-05,3.46463,5.44763
2.007,460.86,1e-05,4.516,0.656,0.219,4.4999999999999996e-05,3.38374,5.39074
2.014,451.13,1e-05,4.523,0.671,0.227,3.8e-05,3.40639,5.420389999999999
2.006,441.93,1e-05,4.464,0.748,0.226,3.4e-05,3.4318299999999997,5.43783
1.974,440.97,0.0,4.539,0.77,0.242,2.3e-05,3.57673,5.55073
2.015,445.78,1e-05,4.619,0.801,0.254,2.3e-05,3.65937,5.67437
2.064,468.45,1e-05,4.711,0.843,0.244,2.4e-05,3.7345900000000003,5.798590000000001
2.044,491.44,2e-05,4.773,0.883,0.246,2.4e-05,3.85797,5.90197
1.989,483.74,1e-05,4.724,0.893,0.247,2.2e-05,3.87558,5.86458
1.933,471.45,2e-05,4.713,0.863,0.246,2.6e-05,3.88929,5.82229
1.901,446.96,0.0,4.643,0.895,0.241,2.2e-05,3.87848,5.77948
1.844,435.3,0.0,4.339,0.914,0.236,2.4e-05,3.64426,5.48826
1.84,424.08,2e-05,3.964,0.933,0.229,2.3e-05,3.2861599999999997,5.12616
1.756,392.1,2e-05,3.389,0.986,0.228,2.2e-05,2.84671,4.60271
1.751,412.54,2.9999999999999997e-05,3.177,1.01,0.228,2.2e-05,2.66378,4.41478
1.723,401.6,2e-05,3.027,1.083,0.219,2.1000000000000002e-05,2.60683,4.32983
1.731,395.82,2e-05,2.879,1.126,0.225,2.2e-05,2.49933,4.23033
1.728,393.89,2e-05,2.812,1.207,0.217,2.2e-05,2.5076300000000002,4.2356300000000005
1.763,399.46,2e-05,2.896,1.253,0.216,2e-05,2.60167,4.36467
1.788,402.57,1e-05,3.046,1.267,0.215,2.3e-05,2.73956,4.52756
1.84,400.85,0.0,3.198,1.275,0.214,2.4e-05,2.84704,4.68704
1.876,417.36,1e-05,3.552,1.345,0.217,2.4e-05,3.23771,5.113709999999999
1.915,428.4,2e-05,3.838,1.356,0.216,2.5e-05,3.49521,5.41021
1.97,433.11,0.0,4.208,1.387,0.214,2.9e-05,3.83893,5.80893
1.983,438.58,0.0,4.491,1.362,0.209,4.2999999999999995e-05,4.07928,6.0622799999999994
2.021,439.44,0.0,4.639,1.27,0.207,4.4e-05,4.09512,6.11612
2.013,442.97,0.0,4.692,1.182,0.201,3.5000000000000004e-05,4.06269,6.07569
2.002,438.15,1e-05,4.913,1.172,0.216,2.9e-05,4.2990900000000005,6.30109
2.025,440.19,1e-05,4.83,1.191,0.218,2.6e-05,4.21324,6.238239999999999
2.084,454.12,2e-05,5.079,1.23,0.215,2.6e-05,4.439229999999999,6.52323
2.146,485.53,2e-05,5.585,1.225,0.221,2.3e-05,4.88626,7.03226
2.135,541.26,0.0,5.547,1.153,0.225,2.5e-05,4.79028,6.92528
2.109,550.8,0.0,5.552,1.051,0.221,2.5e-05,4.71383,6.82283
2.078,529.68,2e-05,5.498,1.005,0.221,2.1000000000000002e-05,4.64575,6.723749999999999
2.035,502.25,1e-05,5.426,0.946,0.215,2.2e-05,4.5516499999999995,6.58665
1.987,480.6,2.9999999999999997e-05,5.29,0.774,0.214,2.2e-05,4.29206,6.27906
1.921,462.91,0.0,4.947,0.657,0.208,2.1000000000000002e-05,3.89076,5.8117600000000005
1.867,437.94,1e-05,4.444,0.657,0.199,2.2e-05,3.43295,5.29995
1.856,430.76,1e-05,4.011,0.655,0.201,2.1000000000000002e-05,3.0109,4.8669
1.845,427.01,1e-05,3.937,0.601,0.2,2e-05,2.89244,4.73744
1.82,425.72,2e-05,3.856,0.56,0.2,2e-05,2.7963899999999997,4.61639
1.857,426.36,2.9999999999999997e-05,3.852,0.484,0.202,2.1000000000000002e-05,2.68082,4.53782
1.885,429.79,2e-05,3.848,0.411,0.2,2.1000000000000002e-05,2.57356,4.45856
1.947,443.08,2.9999999999999997e-05,4.263,0.334,0.203,2e-05,2.85359,4.80059
2.087,466.77,2.9999999999999997e-05,5.284,0.345,0.202,2.1000000000000002e-05,3.7442699999999998,5.83127
2.16,511.14,0.0,5.942,0.324,0.204,2.3e-05,4.3101199999999995,6.47012
2.166,546.62,0.0,5.98,0.277,0.209,2.3e-05,4.30023,6.4662299999999995
2.138,521.32,1e-05,6.003,0.253,0.219,2.5e-05,4.33659,6.47459
2.106,502.46,0.0,5.911,0.215,0.215,3.5999999999999994e-05,4.234520000000001,6.340520000000001
2.115,497.53,0.0,5.824,0.163,0.228,3.7e-05,4.10097,6.21597
2.097,485.2,1e-05,5.882,0.156,0.224,3.5000000000000004e-05,4.165,6.2620000000000005
2.114,488.74,1e-05,5.935,0.169,0.222,2.5e-05,4.21287,6.3268699999999995
2.11,473.2,1e-05,5.88,0.252,0.23,2.5e-05,4.25274,6.3627400000000005
2.158,478.24,1e-05,5.932,0.295,0.234,2.4e-05,4.30455,6.46255
2.172,479.95,0.0,6.009,0.428,0.239,2.3e-05,4.50507,6.6770700000000005
2.168,505.57,1e-05,5.944,0.487,0.23,2.1000000000000002e-05,4.493,6.6610000000000005
2.122,486.49,2e-05,5.822,0.493,0.238,2.1000000000000002e-05,4.43119,6.55319
2.1,457.55,1e-05,5.553,0.571,0.233,2.1000000000000002e-05,4.25647,6.35647
2.065,449.73,1e-05,5.3,0.649,0.231,2.1000000000000002e-05,4.11556,6.18056
2.012,439.33,2e-05,5.075,0.685,0.232,2e-05,3.97987,5.9918700000000005
1.938,432.9,1e-05,4.717,0.722,0.221,2.1000000000000002e-05,3.72251,5.66051
1.869,422.07,0.0,4.277,0.835,0.221,1.9e-05,3.46366,5.33266
1.815,395.78,2.9999999999999997e-05,3.885,0.91,0.22,2e-05,3.20052,5.01552
1.776,392.03,2e-05,3.664,0.995,0.218,1.7999999999999997e-05,3.10037,4.87637
1.771,388.93,2e-05,3.551,1.049,0.211,1.7999999999999997e-05,3.04025,4.811249999999999
1.757,389.36,1e-05,3.508,1.035,0.207,2e-05,2.99446,4.75146
1.744,407.24,0.0,3.598,0.982,0.211,1.7999999999999997e-05,3.0481,4.7921
1.813,433.81,2.9999999999999997e-05,4.227,0.949,0.214,1.7999999999999997e-05,3.577,5.39
1.92,441.84,1e-05,5.081,0.911,0.225,2.1000000000000002e-05,4.2969,6.2169
2.021,469.9,1e-05,5.675,0.876,0.227,2.2e-05,4.7566999999999995,6.777699999999999
1.998,471.19,1e-05,5.664,0.772,0.216,2.4e-05,4.6531400000000005,6.651140000000001
1.967,460.59,1e-05,5.635,0.665,0.22,2.8e-05,4.553850000000001,6.520850000000001
1.954,454.27,0.0,5.736,0.608,0.218,4.2999999999999995e-05,4.60966,6.56366
1.948,450.2,0.0,5.649,0.564,0.22,6.500000000000001e-05,4.4854899999999995,6.433489999999999
1.932,449.23,1e-05,5.624,0.565,0.224,7.6e-05,4.4811000000000005,6.4131
1.925,456.3,1e-05,5.655,0.661,0.221,3.5999999999999994e-05,4.6117,6.5367
1.93,464.76,1e-05,5.768,0.748,0.223,2.4e-05,4.80933,6.73933
1.972,471.08,1e-05,5.863,0.748,0.211,2.1000000000000002e-05,4.85082,6.82282
1.993,473.12,0.0,5.774,0.888,0.213,2e-05,4.8819300000000005,6.874930000000001
1.97,464.12,0.0,5.66,0.954,0.209,1.7999999999999997e-05,4.85374,6.82374
1.888,461.44,1e-05,5.309,0.982,0.209,1.9e-05,4.6115,6.4995
1.87,450.09,2e-05,5.283,1.027,0.218,2e-05,4.6591000000000005,6.529100000000001
1.848,445.05,1e-05,5.123,1.067,0.22,1.7999999999999997e-05,4.56203,6.41003
1.79,438.63,1e-05,4.987,1.037,0.216,1.7999999999999997e-05,4.45057,6.24057
1.747,428.67,2e-05,4.663,1.086,0.215,1.9e-05,4.21742,5.96442
1.704,403.17,2e-05,3.98,1.069,0.211,1.7e-05,3.55618,5.26018
1.666,372.64,4e-05,3.459,1.078,0.214,1.7e-05,3.08458,4.750579999999999
1.644,372.53,2e-05,3.222,1.117,0.22,2e-05,2.91434,4.55834
1.634,374.46,1e-05,3.213,0.94,0.218,1.7999999999999997e-05,2.73744,4.37144
1.633,376.7,1e-05,3.342,0.772,0.199,2e-05,2.6804699999999997,4.31347
1.681,406.76,0.0,3.707,0.792,0.205,1.7e-05,3.02296,4.70396
1.762,435.85,4e-05,4.38,0.809,0.206,1.9e-05,3.63229,5.39429
1.906,449.75,2e-05,5.122,0.901,0.211,1.7999999999999997e-05,4.32815,6.23415
1.971,458.42,2e-05,5.266,0.845,0.209,1.9e-05,4.34875,6.31975
1.962,459.92,1e-05,4.939,0.817,0.202,2.3e-05,3.99607,5.95807
1.952,459.17,0.0,4.912,0.662,0.195,3.5999999999999994e-05,3.81665,5.76865
1.955,458.52,1e-05,4.93,0.567,0.197,6.3e-05,3.74036,5.69536
1.934,459.92,0.0,5.046,0.516,0.206,0.000101,3.8328800000000003,5.7668800000000005
1.906,459.49,1e-05,5.29,0.472,0.212,0.000147,4.06875,5.974749999999999
1.914,459.27,1e-05,5.187,0.372,0.211,8.599999999999999e-05,3.85625,5.77025
1.94,460.13,0.0,5.385,0.334,0.204,4.2000000000000004e-05,3.98377,5.923769999999999
1.986,463.02,1e-05,5.403,0.248,0.202,2.1000000000000002e-05,3.86669,5.85269
1.994,465.37,0.0,5.269,0.237,0.203,2.1000000000000002e-05,3.71495,5.70895
1.965,466.33,2e-05,5.266,0.243,0.203,2.1000000000000002e-05,3.7463800000000003,5.71138
1.924,478.95,1e-05,5.355,0.248,0.202,1.9e-05,3.88063,5.8046299999999995
1.897,464.94,2e-05,5.672,0.229,0.203,2e-05,4.208069999999999,6.1050699999999996
1.844,464.09,2e-05,5.67,0.245,0.205,1.9e-05,4.2759,6.1199
1.785,458.95,2e-05,5.551,0.226,0.204,1.7999999999999997e-05,4.19632,5.98132
1.725,443.55,1e-05,5.101,0.179,0.203,1.9e-05,3.7571399999999997,5.482139999999999
1.666,435.53,2.9999999999999997e-05,4.663,0.156,0.198,2e-05,3.35231,5.01831
1.623,432.15,2.9999999999999997e-05,4.127,0.131,0.199,1.9e-05,2.8334699999999997,4.4564699999999995
1.572,428.82,2.9999999999999997e-05,3.911,0.088,0.202,1.9e-05,2.6296399999999998,4.201639999999999
1.582,425.16,2e-05,3.839,0.083,0.201,1.7e-05,2.5414499999999998,4.12345
1.601,426.35,2.9999999999999997e-05,3.797,0.064,0.197,1.7999999999999997e-05,2.45677,4.05777
1.632,431.93,2.9999999999999997e-05,3.951,0.068,0.203,1.9e-05,2.5902600000000002,4.22226
1.718,440.96,2e-05,4.626,0.068,0.21,1.7999999999999997e-05,3.1859499999999996,4.90395
1.872,466.97,2.9999999999999997e-05,5.511,0.059,0.212,2e-05,3.9104,5.7824
1.983,475.68,1e-05,5.699,0.076,0.215,2e-05,4.00751,5.9905100000000004
1.973,483.41,0.0,5.563,0.069,0.22,2.5e-05,3.87837,5.85137
1.977,477.29,0.0,5.57,0.055,0.229,5.4e-05,3.87654,5.85354
1.97,472.77,0.0,5.61,0.073,0.225,0.00011300000000000001,3.93852,5.90852
1.973,471.59,0.0,5.716,0.122,0.217,0.000193,4.08286,6.05586
1.969,479.87,0.0,5.643,0.125,0.211,0.000253,4.01011,5.97911
1.973,481.59,1e-05,5.694,0.092,0.211,0.000204,4.024,5.997
1.986,474.6,1e-05,5.69,0.099,0.209,6.8e-05,4.01298,5.9989799999999995
2.043,474.49,0.0,5.692,0.123,0.212,2.4e-05,3.98425,6.02725
2.059,482.23,0.0,5.744,0.174,0.211,1.9e-05,4.0704899999999995,6.12949
2.061,475.89,1e-05,5.554,0.234,0.21,2.2e-05,3.9363,5.9973
2.009,478.9,0.0,5.587,0.267,0.21,1.9e-05,4.05438,6.06338
1.983,470.19,1e-05,5.621,0.269,0.215,2.1000000000000002e-05,4.12218,6.105180000000001
1.953,459.23,2e-05,5.46,0.246,0.206,2.1000000000000002e-05,3.95919,5.91219
1.918,451.92,2e-05,5.217,0.242,0.206,1.9e-05,3.7464,5.6644
1.869,441.28,2e-05,4.789,0.239,0.203,2e-05,3.36204,5.23104
1.82,437.09,1e-05,4.528,0.292,0.207,2e-05,3.20796,5.02796
1.766,414.3,2e-05,4.144,0.359,0.205,1.7999999999999997e-05,2.9411,4.7071000000000005
1.724,395.91,1e-05,3.859,0.381,0.21,1.7e-05,2.72598,4.44998
1.743,391.74,0.0,3.808,0.324,0.208,1.7999999999999997e-05,2.59723,4.34023
1.757,393.67,1e-05,3.604,0.355,0.21,1.9e-05,2.41204,4.16904
1.794,405.64,2.9999999999999997e-05,3.725,0.359,0.211,1.9e-05,2.50104,4.29504
