consumption,price,unspecified,hydro,wind_onshore,thermal,solar,export/import
"-1,276","235,18",0.05,4485,574,91,7.999,3881.64
"-1,297","247,5",0.05,4618,560,112,6.557,3999.29
"-1,325","281,28",0.06,4773,589,115,5.985,4157.92
"-1,273","287,13",0.04,4753,761,104,4.330,4350.01
"-1,249","305,4",0.04,4975,683,99,2.404,4510.50
"-1,239","321,54",0.04,4852,620,98,1.203,4332.96
"-1,249","312,51",0.02,4842,680,103,0.376,4376.90
"-1,221","313,05",0.04,4885,624,109,0.064,4396.23
"-1,199","316,23",0.02,4912,769,105,0.012,4587.70
"-1,193","287,23",0.05,4691,847,100,0.008,4445.61
"-1,182","279,58",0.02,4070,957,88,0.007,3932.97
"-1,179","266,31",0.04,3923,1104,92,0.007,3939.81
"-1,168","248,89",0.04,3775,1038,97,0.007,3741.67
"-1,161","255,05",0.11,3716,970,102,0.014,3626.50
"-1,182","230,3",0.09,3619,877,105,0.078,3418.57
"-1,199","275,87",0.10,3604,745,107,0.386,3257.15
"-1,278",343,0.08,4369,708,102,1.113,3902.13
"-1,368","373,17",0.09,4882,612,100,2.395,4228.86
"-1,379","377,84",0.04,4829,510,103,4.372,4067.43
"-1,388","372,64",0.02,4942,439,95,6.499,4093.74
"-1,395","358,51",0.02,5003,425,89,8.347,4129.74
"-1,39","355,54",0.02,5025,417,88,10.173,4151.32
"-1,393","355,43",0.05,4946,399,89,11.921,4053.39
"-1,386","350,86",0.05,4736,334,92,12.412,3788.56
"-1,388","348,63",0.04,4774,261,85,11.989,3744.66
"-1,39","342,26",0.05,4865,222,81,10.267,3788.87
"-1,33","348,21",0.04,4890,211,83,7.850,3861.78
"-1,348","369,03",0.03,4827,204,81,5.540,3770.30
"-1,325","363,93",0.02,4776,191,79,3.496,3723.84
"-1,309","359,36",0.05,4768,189,79,1.480,3728.85
"-1,294","352,67",0.03,4628,156,81,0.433,3571.86
"-1,297","343,43",0.03,4468,177,81,0.080,3429.63
"-1,277","340,56",0.04,4393,276,82,0.015,3472.85
"-1,256","306,14",0.04,4138,379,80,0.008,3340.58
"-1,223","267,62",0.03,3860,438,80,0.008,3154.97
"-1,198","262,74",0.04,3754,479,80,0.013,3114.99
"-1,183","251,29",0.06,3632,474,81,0.013,3004.48
"-1,184","244,82",0.09,3534,402,79,0.022,2831.87
"-1,193","212,48",0.08,3661,347,81,0.095,2896.06
"-1,236","289,36",0.10,3874,238,82,0.308,2959.62
"-1,325","339,83",0.06,4505,158,81,0.795,3418.70
"-1,402","375,77",0.05,4856,94,81,1.566,3630.20
"-1,446","372,8",0.04,4943,79,83,2.735,3660.67
"-1,448","375,66",1.53,5050,74,81,4.536,3763.27
"-1,448","378,74",2.59,5076,82,79,6.042,3797.32
"-1,447","377,36",0.04,5127,76,79,6.308,3841.43
"-1,447","363,58",0.03,5183,64,80,5.691,3886.31
"-1,439","358,38",0.03,5136,61,80,4.211,3842.80
"-1,441","359,44",0.04,5177,69,80,3.246,3888.84
"-1,435","358,28",0.02,5129,87,80,2.767,3864.32
"-1,413","354,78",0.03,5119,91,77,1.755,3875.32
"-1,397","371,74",0.05,5202,110,78,1.218,3994.75
"-1,388","370,15",0.03,5197,169,74,0.658,4052.87
"-1,387",364,0.04,5211,211,75,0.295,4111.43
"-1,386","352,02",0.02,5061,227,75,0.125,3977.71
"-1,341","342,26",0.04,5065,269,73,0.035,4065.95
"-1,312","335,48",0.03,4981,301,72,0.013,4041.95
"-1,276","321,48",0.03,4696,315,75,0.013,3809.77
"-1,233","263,91",0.03,4174,282,79,0.013,3301.22
"-1,216","264,23",0.03,4163,193,79,0.009,3219.40
"-1,196","263,07",0.04,4240,158,81,0.009,3282.98
"-1,189","261,49",0.06,4116,128,83,0.010,3137.31
"-1,176","251,27",0.04,4021,95,82,0.038,3022.06
"-1,2","297,61",0.08,4255,62,81,0.164,3197.30
"-1,306","346,37",0.04,4908,36,81,0.436,3719.23
"-1,403","361,11",0.04,5114,37,79,0.855,3829.32
"-1,426","368,49",0.04,5247,32,81,1.838,3936.29
"-1,435","375,86",0.02,5222,50,79,2.330,3917.84
"-1,424","370,38",0.04,5171,84,84,3.451,3919.16
"-1,428","363,33",0.04,5100,118,75,9.088,3874.02
"-1,435","357,53",0.04,5198,176,75,5.774,4019.32
"-1,417","348,48",0.05,5192,230,76,6.577,4087.72
"-1,402","335,73",0.06,5189,257,76,6.143,4125.71
"-1,402","325,31",0.05,5182,378,76,5.778,4240.28
"-1,381","323,41",0.05,5179,531,77,4.656,4411.64
"-1,371","333,42",0.04,5005,625,76,3.268,4338.49
"-1,338","327,73",0.03,4976,871,68,1.997,4578.65
"-1,33","323,62",0.04,4935,942,68,1.012,4616.47
"-1,331","316,36",0.03,4812,1085,70,0.480,4636.62
"-1,304","309,2",0.02,4764,1267,66,0.090,4792.67
"-1,289","292,98",0.04,4648,1337,66,0.020,4762.05
"-1,269","166,81",0.04,3974,1393,67,0.011,4166.48
"-1,25","244,7",0.03,3441,1491,71,0.011,3752.87
"-1,211","251,23",0.05,3190,1547,70,0.010,3596.26
"-1,208","236,49",0.04,3024,1624,71,0.010,3510.14
"-1,181","224,48",0.08,2922,1628,70,0.017,3438.48
"-1,166","173,42",0.07,3023,1563,74,0.063,3493.88
"-1,184","246,07",0.10,3534,1570,74,0.298,3994.58
"-1,281","301,35",0.07,4481,1640,73,0.792,4913.44
"-1,39","317,56",0.06,4945,1694,75,1.825,5325.58
"-1,434","321,56",0.10,5072,1671,73,3.493,5384.97
"-1,452","326,83",0.05,5141,1735,68,5.176,5497.06
"-1,463","333,15",0.03,5093,1769,23,6.318,5427.96
"-1,46","334,94",0.04,5010,1777,24,7.466,5358.04
"-1,438","326,72",0.03,5043,1743,21,9.347,5378.25
"-1,425","325,67",0.04,5089,1736,20,10.185,5430.07
"-1,404","325,46",0.04,4981,1725,20,10.478,5332.03
"-1,394","319,14",0.03,5012,1727,21,10.000,5375.79
"-1,402","320,83",0.05,5076,1755,21,8.631,5458.04
"-1,37","327,15",0.06,5132,1706,20,6.275,5495.27
"-1,332","328,62",0.06,5228,1653,26,3.907,5578.29
"-1,325","330,3",0.03,5226,1572,64,1.727,5538.15
"-1,325","323,25",0.04,5155,1491,67,0.527,5388.49
"-1,322","318,2",0.05,5114,1381,70,0.087,5241.73
"-1,296","316,19",0.02,4842,1340,74,0.014,4960.56
"-1,258","298,82",0.03,4575,1343,70,0.008,4729.25
"-1,222","274,72",0.02,3945,1499,74,0.007,4296.00
"-1,202","275,14",0.03,3480,1468,77,0.008,3822.62
"-1,231","273,88",0.05,3442,1360,79,0.006,3650.43
"-1,225","274,93",0.08,3397,1330,78,0.012,3579.01
"-1,239","267,65",0.07,3598,1221,78,0.075,3658.50
"-1,25","310,17",0.11,4197,1116,77,0.314,4141.33
"-1,358","332,33",0.06,5005,1059,74,0.845,4780.84
"-1,412","336,55",0.07,5258,991,79,1.937,4917.58
"-1,452","344,35",0.04,5360,1145,77,3.397,5133.91
"-1,493","349,52",0.03,5445,1218,75,5.290,5250.71
"-1,495","352,37",0.03,5400,1100,76,6.725,5088.41
"-1,48","350,68",0.02,5397,1107,73,7.406,5105.08
"-1,474","344,56",0.03,5409,1109,74,8.565,5126.23
"-1,454","340,03",0.03,5334,1150,76,9.820,5116.36
"-1,434","336,76",0.03,5313,1145,76,9.805,5109.87
"-1,426","327,79",0.04,5210,1081,77,8.480,4951.16
"-1,425","321,67",0.03,5175,986,77,5.722,4818.29
"-1,404","327,16",0.04,5276,876,80,3.018,4830.62
"-1,386","331,38",0.02,5252,778,80,1.204,4725.81
"-1,383","330,74",0.05,5235,718,81,0.441,4651.47
"-1,357","320,61",0.04,5117,840,82,0.163,4682.37
"-1,337","314,28",0.06,5000,953,80,0.030,4696.77
"-1,324","302,68",0.04,4829,987,85,0.008,4577.32
"-1,301","267,76",0.04,4503,1042,84,0.009,4328.11
"-1,26","254,55",0.04,3850,1098,79,0.007,3767.21
"-1,231","234,41",0.05,3606,1239,79,0.007,3693.18
"-1,203","231,36",0.04,3514,1222,78,0.008,3611.36
"-1,181","196,24",0.08,3430,1357,88,0.013,3693.47
"-1,184","142,78",0.05,3397,1399,89,0.060,3701.20
"-1,177","158,6",0.09,3512,1483,88,0.317,3906.17
"-1,21","242,32",0.09,4070,1602,82,0.881,4546.20
"-1,249","262,88",0.12,4541,1654,81,1.740,5028.46
"-1,27","268,16",0.11,4851,1719,83,2.630,5385.50
"-1,29","283,87",0.11,4869,1709,80,3.186,5372.04
"-1,299","288,93",0.05,4957,1678,82,3.430,5420.36
"-1,312","286,08",0.07,4970,1673,79,3.216,5413.59
"-1,306","283,03",0.07,4850,1656,77,2.775,5280.30
"-1,305","265,73",0.09,4663,1685,76,3.483,5122.38
"-1,295","257,93",0.06,4526,1603,80,5.189,4919.22
"-1,286","259,3",0.06,4526,1610,70,4.823,4924.36
"-1,302","271,64",0.04,4788,1557,53,3.607,5098.57
"-1,305","273,64",0.05,4850,1532,36,2.241,5114.76
"-1,314","272,06",0.03,4628,1482,29,1.128,4825.92
"-1,293","270,37",0.05,4603,1346,29,0.549,4685.25
"-1,269","265,31",0.02,4613,1173,29,0.177,4545.79
"-1,258","263,83",0.05,4748,992,28,0.039,4510.20
"-1,239","249,18",0.02,4618,768,29,0.012,4176.19
"-1,203","234,52",0.04,4401,672,29,0.008,3898.33
"-1,174","253,73",0.05,4117,541,30,0.007,3513.93
"-1,149","250,46",0.07,3991,511,29,0.003,3381.07
"-1,132","221,97",0.09,3822,350,29,0.004,3069.09
"-1,135","180,72",0.11,3608,225,30,0.008,2728.12
"-1,139","157,41",0.11,3488,140,30,0.050,2519.56
"-1,143","107,19",0.15,3431,62,29,0.202,2379.88
"-1,158","133,77",0.13,3523,18,29,0.741,2412.36
"-1,188","158,57",0.13,3667,12,29,1.707,2521.61
"-1,228","225,24",0.13,3874,27,30,2.645,2706.08
"-1,27","234,53",0.12,4139,68,29,3.815,2970.44
"-1,308","244,02",0.10,4081,123,29,4.521,2928.90
"-1,336","249,3",0.08,4278,136,27,4.243,3109.90
"-1,331","255,63",0.08,4187,278,28,4.712,3166.76
"-1,342","248,77",0.08,3814,481,27,4.568,2984.83
"-1,336","221,87",0.08,3569,651,29,3.847,2917.86
"-1,363","51,06",0.08,3077,943,29,1.989,2687.94
"-1,411","23,74",0.06,2646,1254,28,1.156,2517.61
"-1,428","211,53",0.07,3342,1317,30,0.832,3261.35
"-1,423","269,13",0.05,4081,1462,29,0.468,4149.87
"-1,411","255,42",0.03,4081,1540,29,0.367,4239.74
"-1,39","250,77",0.03,4228,1525,28,0.151,4392.62
"-1,376","237,27",0.04,4115,1357,29,0.051,4124.83
"-1,344","202,56",0.03,3802,1283,28,0.007,3769.43
"-1,313","45,68",0.03,3566,1163,28,0.002,3444.26
"-1,291","218,49",0.04,3070,1242,28,0.001,3048.45
"-1,274","209,1",0.05,3006,1099,30,0.002,2861.32
"-1,25","209,31",0.08,2995,1172,30,0.003,2946.63
"-1,227","216,91",0.11,3034,1153,28,0.009,2987.51
"-1,184","222,5",0.13,3055,1135,29,0.075,3036.24
"-1,2","253,94",0.14,3577,1123,29,0.422,3530.35
"-1,268","292,24",0.11,4468,967,28,1.170,4195.57
"-1,349","313,02",0.05,4924,845,28,2.352,4450.82
"-1,386","337,28",0.03,5165,864,30,4.240,4677.76
"-1,387","337,6",0.02,5188,870,29,5.495,4705.44
"-1,366","328,63",0.01,5297,837,28,6.519,4802.06
"-1,372","315,55",0.04,5228,785,27,7.373,4676.43
"-1,376","300,89",0.04,5202,673,24,5.943,4528.81
"-1,377","288,96",0.03,4847,587,17,6.418,4079.68
"-1,386","287,49",0.02,4657,525,20,6.566,3822.03
"-1,398","284,85",0.03,4613,425,20,4.742,3664.95
"-1,383","281,9",0.03,4740,449,19,3.261,3827.39
"-1,346","290,13",0.04,4746,391,20,2.030,3812.07
"-1,354","295,82",0.03,4680,369,20,1.379,3717.32
"-1,352","294,24",0.04,4664,421,21,0.770,3754.43
"-1,363","291,92",0.03,4750,586,22,0.304,3996.62
"-1,375","287,91",0.03,4702,664,23,0.054,4014.39
"-1,355","286,43",0.04,4535,931,22,0.009,4133.21
"-1,322","275,14",0.04,4194,1113,21,0.002,4005.86
"-1,274","263,28",0.03,3487,1300,22,0.001,3534.90
"-1,239","253,8",0.02,3023,1405,22,0.002,3210.72
"-1,214","239,47",0.03,2931,1363,23,0.001,3102.93
"-1,226","226,83",0.05,2962,1249,23,0.009,3008.98
"-1,219","216,71",0.06,3005,1160,25,0.093,2971.78
"-1,25","225,03",0.08,3291,1069,27,0.384,3137.17
"-1,364","255,9",0.07,3893,1022,27,0.952,3579.95
"-1,453","282,98",0.04,4597,1070,24,2.269,4240.35
"-1,504","289,62",0.03,4809,1008,26,4.213,4343.51
"-1,508","300,05",0.02,4821,930,28,6.598,4277.79
"-1,502","303,63",0.03,4783,920,26,7.884,4234.36
"-1,503","313,85",0.04,4838,833,25,9.850,4203.03
"-1,456","296,15",0.04,4854,782,25,10.709,4216.00
"-1,397","303,84",0.06,4820,672,22,11.275,4129.27
"-1,457","303,63",0.05,4909,644,15,11.054,4121.98
"-1,485","304,36",0.03,4893,818,19,9.644,4255.72
"-1,491","305,52",0.02,4638,882,23,8.071,4060.48
"-1,502","318,38",0.02,4766,859,23,5.822,4152.13
"-1,471","307,21",0.05,4791,798,23,3.670,4145.10
"-1,396","326,17",0.05,4926,815,23,1.779,4370.68
"-1,45","326,07",0.04,4945,780,22,0.591,4297.61
"-1,433","320,59",0.04,4968,674,22,0.112,4230.72
"-1,395","315,85",0.03,4617,672,21,0.016,3914.91
"-1,372","290,88",0.02,4122,681,21,0.006,3452.32
"-1,337","275,77",0.03,3506,804,23,0.009,2996.45
"-1,279","271,34",0.07,3260,926,23,0.007,2931.11
"-1,268","267,85",0.08,3171,1016,26,0.010,2944.20
"-1,255","265,53",0.12,3103,1059,24,0.014,2931.44
"-1,245","267,43",0.11,3061,984,25,0.082,2824.38
"-1,254","282,21",0.13,3743,743,30,0.373,3262.97
"-1,344","318,32",0.12,4735,573,32,1.034,3996.77
"-1,417","330,99",0.07,5090,517,31,2.175,4222.31
"-1,46","335,74",0.04,5203,440,32,4.207,4218.77
"-1,467","335,74",0.05,5245,400,32,6.552,4216.46
"-1,468","337,43",0.07,5187,351,33,9.000,4111.99
"-1,469","334,79",0.07,5278,383,37,10.532,4239.76
"-1,48","321,49",0.06,5150,426,54,10.943,4161.64
"-1,449",316,0.05,5036,452,59,10.937,4109.08
"-1,448","310,4",0.05,4996,478,62,10.800,4098.07
"-1,438","308,92",0.08,5116,613,82,9.490,4383.06
"-1,432","307,45",0.07,5141,647,87,7.504,4451.67
"-1,44","316,63",0.08,5162,693,94,5.120,4513.56
"-1,409","319,9",0.06,5109,725,91,3.158,4519.14
"-1,399","319,38",0.07,5073,705,98,1.455,4478.72
"-1,382","316,21",0.04,5059,611,97,0.430,4386.12
"-1,369","311,99",0.05,4907,588,101,0.067,4227.20
"-1,342","311,04",0.05,4752,637,93,0.009,4139.74
"-1,323","291,29",0.09,4280,754,97,0.004,3808.77
"-1,313","292,13",0.07,3771,811,101,0.005,3369.83
"-1,282","286,98",0.09,3527,766,95,0.005,3106.00
"-1,268","282,03",0.09,3567,700,91,0.008,3089.62
"-1,261","283,72",0.13,3714,577,93,0.013,3122.40
"-1,267","285,08",0.11,3669,402,91,0.082,2894.90
"-1,3","295,18",0.15,4091,240,88,0.422,3120.98
"-1,373","299,38",0.12,4650,121,93,1.189,3491.84
"-1,43","311,48",0.13,4919,58,90,2.335,3639.46
"-1,463","324,2",0.06,4919,68,78,3.597,3604.83
"-1,474","325,04",0.07,5120,76,57,5.039,3783.63
"-1,485","322,73",0.03,5086,79,60,5.993,3745.98
"-1,486","314,42",0.08,5071,79,80,6.788,3750.77
"-1,485","305,06",0.04,5038,75,77,7.060,3712.39
"-1,494","304,33",0.06,5014,66,79,6.962,3673.22
"-1,5","303,07",0.03,4961,64,79,6.897,3611.34
"-1,489","303,91",0.11,4918,94,76,6.099,3605.84
"-1,501","303,38",0.08,4891,119,85,4.931,3598.69
"-1,483","308,43",0.08,5066,153,84,3.216,3823.43
"-1,461","306,54",0.06,5087,235,84,1.961,3946.30
"-1,46","305,17",0.08,5090,245,84,0.767,3960.16
"-1,438","304,01",0.05,4927,319,84,0.237,3891.16
"-1,396","298,96",0.08,4862,453,82,0.046,4000.34
"-1,382","298,33",0.06,4576,655,82,0.007,3929.91
"-1,358","286,66",0.07,4007,865,79,0.006,3592.98
"-1,308","275,55",0.06,3472,1101,81,0.005,3346.19
"-1,273","271,87",0.08,3362,1162,83,0.004,3334.54
"-1,274","267,87",0.07,3372,1166,84,0.006,3348.21
"-1,264","268,5",0.10,3371,1137,81,0.010,3325.56
"-1,273","272,5",0.11,3369,1180,83,0.045,3358.94
"-1,312","281,55",0.11,3784,1137,82,0.291,3691.56
"-1,353","297,54",0.08,4712,1009,82,0.838,4451.51
"-1,425","314,38",0.07,5156,891,82,1.699,4704.93
"-1,456","323,95",0.06,5327,823,75,3.029,4771.85
"-1,466","328,9",0.07,5443,748,81,4.390,4810.34
"-1,456","330,26",0.02,5495,741,71,5.289,4856.80
"-1,462","330,79",0.05,5526,752,87,5.176,4907.94
"-1,45","328,79",0.03,5486,750,86,5.208,4877.16
"-1,441","316,17",0.05,5616,749,84,5.648,5013.98
"-1,445","309,54",0.04,5571,732,85,5.556,4948.70
"-1,445","307,22",0.07,5616,732,93,4.848,5001.20
"-1,437","310,17",0.04,5551,772,90,3.875,4980.34
"-1,434","319,95",0.06,5555,779,96,3.376,5000.51
"-1,408","319,95",0.05,5566,780,96,2.053,5035.61
"-1,39","320,58",0.04,5572,724,87,1.062,4993.39
"-1,384","315,32",0.06,5500,735,72,0.316,4923.97
"-1,349","311,33",0.06,5309,777,80,0.059,4817.60
"-1,332","310,06",0.04,5117,804,88,0.005,4677.24
"-1,314","300,49",0.04,4827,918,95,0.004,4525.17
"-1,285","311,15",0.03,4695,897,88,0.003,4395.72
"-1,268","301,02",0.06,4356,882,93,0.012,4064.23
"-1,243","286,25",0.04,4101,885,93,0.013,3836.78
"-1,22","285,09",0.07,3952,880,84,0.016,3695.18
"-1,196","289,84",0.08,3960,810,97,0.055,3670.36
"-1,19","295,96",0.08,4188,705,95,0.238,3797.82
"-1,215","300,7",0.09,4380,609,94,0.703,3869.65
"-1,175","306,19",0.10,4667,466,93,1.525,4052.59
"-1,227","317,05",0.08,4866,368,94,2.868,4103.87
"-1,335","319,06",0.05,5016,290,98,4.147,4072.51
"-1,361","313,25",0.06,4865,217,91,4.743,3816.42
"-1,36","300,91",0.06,4713,178,92,4.668,3626.83
"-1,353","290,26",0.06,4438,184,83,4.947,3357.52
"-1,344","286,57",0.06,4430,181,87,5.984,3361.36
"-1,342","282,77",0.09,4279,171,89,6.220,3202.71
"-1,347","277,29",0.06,4244,171,88,5.446,3161.95
"-1,332","291,53",0.08,4354,199,86,4.104,3312.07
"-1,33","305,77",0.04,4578,139,91,2.540,3480.44
"-1,325","313,78",0.06,4582,120,94,1.614,3471.81
"-1,303","316,74",0.05,4626,107,96,0.758,3526.75
"-1,288","306,08",0.05,4626,116,95,0.253,3548.51
"-1,28","303,66",0.03,4604,133,95,0.055,3552.75
"-1,265","307,88",0.05,4527,161,96,0.012,3519.42
"-1,246","299,44",0.02,4221,201,92,0.013,3267.83
"-1,228","298,87",0.05,3483,225,92,0.010,2571.68
"-1,206","275,25",0.04,2769,247,93,0.012,1901.86
"-1,195","265,18",0.04,2491,306,92,0.013,1694.15
"-1,179","257,13",0.06,2376,336,89,0.013,1623.54
"-1,169","247,49",0.07,2338,342,93,0.051,1604.95
"-1,167","255,43",0.07,2437,309,91,0.283,1669.86
"-1,192","265,82",0.08,2673,271,88,0.779,1841.01
"-1,219","272,28",0.08,3066,235,92,1.427,2175.67
"-1,254","284,99",0.07,3338,205,91,2.329,2381.93
"-1,292","296,75",0.09,3719,178,88,3.152,2696.01
"-1,331","302,9",0.09,3915,150,90,3.541,2826.91
"-1,334","301,1",0.06,4053,144,94,4.309,2961.05
"-1,329","296,22",0.05,3875,162,98,4.760,2810.64
"-1,317","293,89",0.09,3709,163,97,5.295,2657.67
"-1,304","286,05",0.07,3628,172,96,4.938,2597.26
"-1,314","285,95",0.07,3663,193,100,4.299,2646.55
"-1,323","291,14",0.05,3902,185,100,3.837,2868.25
"-1,312","298,45",0.08,4190,229,99,2.694,3209.04
"-1,306","309,36",0.08,4509,261,98,1.531,3563.51
"-1,306","328,22",0.04,4894,337,99,0.691,4024.85
"-1,296","330,65",0.08,4910,424,95,0.185,4133.22
"-1,286","336,06",0.05,4956,539,98,0.039,4306.54
"-1,269","331,08",0.05,4912,725,97,0.012,4465.19
"-1,243","315,82",0.06,4544,839,97,0.011,4237.02
"-1,218","306,5",0.06,3625,972,92,0.012,3470.58
"-1,184","302,16",0.03,3566,986,84,0.010,3452.77
"-1,182","298,55",0.04,3482,1033,85,0.011,3418.76
"-1,188","296,12",0.07,3359,1030,83,0.014,3283.93
"-1,184","299,4",0.06,3356,1092,84,0.034,3347.31
"-1,197","308,94",0.10,3726,1181,96,0.104,3805.27
"-1,281","326,95",0.08,4576,1242,102,0.317,4639.30
"-1,369","314,34",0.04,4864,1241,103,0.674,4839.25
"-1,401","308,83",0.05,5003,1257,106,1.030,4966.44
"-1,441","300,46",0.04,4930,1256,106,1.527,4853.22
"-1,447","301,84",0.04,4953,1165,107,1.836,4780.39
"-1,454","302,79",0.04,4865,1124,106,2.245,4643.79
"-1,455","304,49",0.04,4801,964,109,2.569,4420.87
"-1,445","302,79",0.04,4883,876,105,2.680,4422.15
"-1,451","304,49",0.03,4881,819,96,2.816,4348.34
"-1,44","311,8",0.03,4757,744,104,2.573,4166.47
"-1,411","312,43",0.05,4774,630,114,1.966,4108.55
"-1,401","312,33",0.03,4846,548,107,1.543,4101.14
"-1,383","318,58",0.02,4991,491,107,1.010,4207.22
"-1,367","320,27",0.03,5120,451,118,0.587,4321.99
"-1,346","329,81",0.04,5108,424,131,0.250,4316.84
"-1,32","329,17",0.04,5092,412,134,0.053,4318.17
"-1,29","325,78",0.04,4890,546,134,0.014,4280.09
"-1,255","314,87",0.03,4555,623,134,0.012,4057.72
"-1,234","323,75",0.06,4129,666,135,0.011,3696.69
"-1,238","312,73",0.04,3752,636,128,0.012,3277.11
"-1,21","309,13",0.06,3762,672,107,0.011,3332.50
"-1,183","307,12",0.06,3749,749,58,0.016,3373.04
"-1,175","309,76",0.10,3836,743,64,0.060,3467.84
"-1,209","318,67",0.05,4154,679,62,0.319,3687.00
"-1,262","328,95",0.09,4855,574,64,1.045,4233.69
"-1,331","327,78",0.04,5183,500,50,2.499,4404.25
"-1,386","327,89",0.04,5279,553,25,4.836,4475.46
"-1,365","328,1",0.05,5015,716,31,7.041,4403.88
"-1,369","325,77",0.03,4910,783,32,8.440,4365.30
"-1,341","330,22",0.03,4986,748,32,10.143,4435.62
"-1,425","330,22",0.04,4936,596,29,11.321,4147.29
"-1,392","330,85",0.05,5027,507,29,11.614,4182.76
"-1,334","330,85",0.06,5046,441,73,11.289,4237.62
"-1,381","330,01",0.04,5122,377,80,10.251,4208.21
"-1,389","330,75",0.05,5100,339,75,8.384,4134.29
"-1,397","325,13",0.03,5103,315,75,6.110,4102.16
"-1,369","334,14",0.04,5327,265,84,3.644,4309.60
"-1,341","352,68",0.05,5587,280,96,1.770,4623.11
"-1,313","349,4",0.03,5562,239,64,0.547,4552.44
"-1,307","345,58",0.03,5514,200,62,0.086,4468.87
"-1,299","342,62",0.05,5387,233,71,0.027,4392.48
"-1,266","333,5",0.03,5025,214,76,0.011,4049.61
"-1,252","349,6",0.04,4616,208,64,0.010,3636.68
"-1,245","340,88",0.03,4475,275,58,0.009,3563.31
"-1,237","334,29",0.04,4215,318,54,0.010,3350.41
"-1,226","331,21",0.07,3958,385,62,0.015,3178.72
"-1,226","330,89",0.08,3893,420,62,0.061,3149.15
"-1,241","343,54",0.08,4331,477,61,0.397,3628.64
"-1,303","351,62",0.08,4922,393,62,1.095,4076.18
"-1,35","354,92",0.04,5178,229,90,2.238,4148.90
"-1,379","359,6",0.04,5270,122,94,4.227,4110.36
"-1,416","361,3",0.04,5188,89,77,6.718,3944.39
"-1,432","362,47",0.03,5161,109,85,8.868,3932.52
"-1,425","361,3",0.03,5321,128,94,10.269,4128.61
"-1,384","360,13",0.05,5118,148,91,10.770,3983.17
"-1,387","358,64",0.07,4958,165,95,11.030,3841.99
"-1,39","358,22",0.06,4890,168,101,10.876,3779.34
"-1,395","356,73",0.05,4910,139,89,9.991,3753.45
"-1,378","354,49",0.09,5002,138,90,7.417,3859.92
"-1,377","354,28",0.10,5295,123,89,5.374,4135.51
"-1,368","353,43",0.07,5503,146,87,2.999,4371.82
"-1,363","358,43",0.05,5404,171,88,1.295,4301.61
"-1,351","357,15",0.06,5434,186,86,0.400,4355.07
"-1,321","357,79",0.09,5381,233,89,0.064,4382.73
"-1,301","355,66",0.07,5224,294,87,0.012,4303.61
"-1,282","349,71",0.07,4905,285,87,0.010,3995.48
"-1,241","365,63",0.08,4409,275,87,0.009,3529.60
"-1,231","363,61",0.13,4133,231,95,0.010,3228.60
"-1,198","361,28",0.12,4028,204,94,0.009,3127.71
"-1,177","358,94",0.14,3919,202,85,0.014,3029.85
"-1,185","356,49",0.15,3962,226,88,0.051,3091.32
"-1,204","362,98",0.16,4366,163,88,0.271,3413.77
"-1,284","367,97",0.14,4954,146,86,0.721,3902.49
"-1,371","374,99",0.09,5192,92,87,1.946,4001.88
"-1,423","380,51",0.03,5375,48,86,3.706,4089.64
"-1,45","383,81",0.04,5359,36,87,5.757,4037.39
"-1,445","390,19",0.04,5317,24,86,7.402,3989.68
"-1,444","385,51",0.06,5317,14,85,8.497,3980.71
"-1,416","382,64",0.08,5282,20,90,9.886,3985.98
"-1,404","380,94",0.09,5313,20,90,9.861,4029.74
"-1,377","380,83",0.06,5283,23,84,8.921,4022.26
"-1,375","380,62",0.05,5424,22,82,7.739,4160.69
"-1,376","377,96",0.08,5498,31,77,6.480,4236.11
"-1,38","376,05",0.09,5521,57,77,4.409,4279.90
"-1,352","373,39",0.07,5440,57,77,2.747,4224.54
